"","cincount","shencount","UTMx","UTMy","elev","slope","aspect","IMI","ID","HLI","temp","temp10","ppt","area","year","x","y","asp_rad","north","east","std_HLI","std_IMI","distsk","distrd","disttr"
"18",0,0,724661.519064573,4269197.36566081,-1.18290861045497,1.41242860734619,283.9395447,53.47953033,17543,0.946692944,19.7,20.784,0,128,2011,-3.72426269999996,-5.33041299999971,4.95567993162862,0.24089795937229,-0.970550448544673,0.890981501145302,0.995003264801876,475.364527469314,113.545511200981,93.8683070878949
"19",0,0,724661.519064573,4269197.36566081,-1.18290861045497,1.41242860734619,283.9395447,53.47953033,17543,0.946692944,19.7,20.784,0,128,2011,-3.72426269999996,-5.33041299999971,4.95567993162862,0.24089795937229,-0.970550448544673,0.890981501145302,0.995003264801876,475.364527469314,113.545511200981,93.8683070878949
"20",0,0,724661.519064573,4269197.36566081,-1.18290861045497,1.41242860734619,283.9395447,53.47953033,17543,0.946692944,24.66,23.021,0,128,2011,-3.72426269999996,-5.33041299999971,4.95567993162862,0.24089795937229,-0.970550448544673,0.890981501145302,0.995003264801876,475.364527469314,113.545511200981,93.8683070878949
"21",0,0,724526.67724939,4269230.89048633,-1.40170848193211,0.915933108638539,330.6368103,50.42137146,17542,0.935987055,19.7,20.784,0,128,2011,-3.82426269999996,-5.43041299999971,5.7707009680269,0.871529017782991,-0.490343931503403,0.834822942819311,0.595886479333565,488.329809257233,198.025943633766,189.493699181699
"22",0,0,724526.67724939,4269230.89048633,-1.40170848193211,0.915933108638539,330.6368103,50.42137146,17542,0.935987055,19.7,20.784,0,128,2011,-3.82426269999996,-5.43041299999971,5.7707009680269,0.871529017782991,-0.490343931503403,0.834822942819311,0.595886479333565,488.329809257233,198.025943633766,189.493699181699
"23",0,0,724526.67724939,4269230.89048633,-1.40170848193211,0.915933108638539,330.6368103,50.42137146,17542,0.935987055,24.66,23.021,0,128,2011,-3.82426269999996,-5.43041299999971,5.7707009680269,0.871529017782991,-0.490343931503403,0.834822942819311,0.595886479333565,488.329809257233,198.025943633766,189.493699181699
"24",0,0,724526.67724939,4269230.89048633,-1.40170848193211,0.915933108638539,330.6368103,50.42137146,17542,0.935987055,24.66,23.021,0,128,2011,-3.82426269999996,-5.43041299999971,5.7707009680269,0.871529017782991,-0.490343931503403,0.834822942819311,0.595886479333565,488.329809257233,198.025943633766,189.493699181699
"25",0,0,724496.797098559,4268838.89964293,-1.41326143971253,0.454048765353947,259.5273132,34.71337509,17177,1.002419472,19.7,20.784,0,128,2011,-3.82426269999996,-5.13041299999971,4.52960611419454,-0.181766782008122,-0.983341668474601,1.18329925943636,-1.4541460022498,647.561804137635,150.651958264793,156.043805528484
"26",0,0,724496.797098559,4268838.89964293,-1.41326143971253,0.454048765353947,259.5273132,34.71337509,17177,1.002419472,19.7,20.784,0,128,2011,-3.82426269999996,-5.13041299999971,4.52960611419454,-0.181766782008122,-0.983341668474601,1.18329925943636,-1.4541460022498,647.561804137635,150.651958264793,156.043805528484
"27",0,0,724496.797098559,4268838.89964293,-1.41326143971253,0.454048765353947,259.5273132,34.71337509,17177,1.002419472,24.66,23.021,0,128,2011,-3.82426269999996,-5.13041299999971,4.52960611419454,-0.181766782008122,-0.983341668474601,1.18329925943636,-1.4541460022498,647.561804137635,150.651958264793,156.043805528484
"28",0,0,724496.797098559,4268838.89964293,-1.41326143971253,0.454048765353947,259.5273132,34.71337509,17177,1.002419472,24.66,23.021,0,128,2011,-3.82426269999996,-5.13041299999971,4.52960611419454,-0.181766782008122,-0.983341668474601,1.18329925943636,-1.4541460022498,647.561804137635,150.651958264793,156.043805528484
"29",0,0,724496.797098559,4268838.89964293,-1.41326143971253,0.454048765353947,259.5273132,34.71337509,17177,1.002419472,19.7,20.784,0,128,2011,-3.82426269999996,-5.13041299999971,4.52960611419454,-0.181766782008122,-0.983341668474601,1.18329925943636,-1.4541460022498,647.561804137635,150.651958264793,156.043805528484
"30",0,0,724496.797098559,4268838.89964293,-1.41326143971253,0.454048765353947,259.5273132,34.71337509,17177,1.002419472,19.7,20.784,0,128,2011,-3.82426269999996,-5.13041299999971,4.52960611419454,-0.181766782008122,-0.983341668474601,1.18329925943636,-1.4541460022498,647.561804137635,150.651958264793,156.043805528484
"31",0,0,724496.797098559,4268838.89964293,-1.41326143971253,0.454048765353947,259.5273132,34.71337509,17177,1.002419472,24.66,23.021,0,128,2011,-3.82426269999996,-5.13041299999971,4.52960611419454,-0.181766782008122,-0.983341668474601,1.18329925943636,-1.4541460022498,647.561804137635,150.651958264793,156.043805528484
"32",0,0,724496.797098559,4268838.89964293,-1.41326143971253,0.454048765353947,259.5273132,34.71337509,17177,1.002419472,24.66,23.021,0,128,2011,-3.82426269999996,-5.13041299999971,4.52960611419454,-0.181766782008122,-0.983341668474601,1.18329925943636,-1.4541460022498,647.561804137635,150.651958264793,156.043805528484
